reservation_id,customer_id,theatre_id,movie_id,payment_id,booking_time_id,show_time_id,theatre_screen,seat_type,seats_booked,ticket_unit_price,base_amount,convenience_fee,tax_amount,discount_amount,quoted_total_amount,realized_total_amount,reservation_status,payment_status,booking_channel,promo_code
10425,57,18,4,20,202408071830,202408102230,3,Regular,1,330,330,19.9,57.04,33.0,373.94,373.94,Confirmed,Success,iOS,
10426,445,21,15,10,202504261330,202504292230,9,Regular,3,340,1020,40.6,190.91,0.0,1251.51,1251.51,Confirmed,Success,Web,MOVIE10
10427,360,2,9,17,202411302000,202412231200,7,Regular,3,200,600,28.0,113.04,0.0,741.04,0.0,Cancelled,Refunded,Android,
10428,450,3,33,3,202505140930,202505181830,4,Regular,3,320,960,38.8,179.78,0.0,1178.58,1178.58,Confirmed,Success,Android,WELCOME50
10429,71,21,46,11,202409031500,202409161430,9,Recliner,6,480,2880,96.4,508.75,150.0,3335.15,3335.15,Confirmed,Success,Web,WEEKEND25
10430,372,1,51,10,202410261800,202411101930,10,IMAX,2,340,680,30.4,115.63,68.0,758.03,758.03,Confirmed,Success,Android,
10431,380,17,22,10,202407281530,202408032230,7,Premium,4,495,1980,69.4,368.89,0.0,2418.29,0.0,Cancelled,Refunded,Web,
10432,291,21,44,12,202412271700,202412311130,3,Regular,1,275,275,18.25,52.78,0.0,346.03,346.03,Confirmed,Success,Android,FESTIVE150
10433,248,24,60,15,202505231430,202506042300,3,Regular,1,355,355,20.65,67.62,0.0,443.27,443.27,Confirmed,Success,Web,
10434,239,13,41,15,202506111030,202506291300,2,Recliner,5,310,1550,56.5,289.17,0.0,1895.67,0.0,Cancelled,Refunded,Android,
10435,244,12,14,16,202503221200,202504172030,4,Premium,1,325,325,19.75,56.2,32.5,368.45,368.45,Confirmed,Success,Web,
10436,470,7,27,13,202408220930,202409102000,1,Recliner,1,455,455,23.65,86.16,0.0,564.81,564.81,Confirmed,Success,Web,
10437,316,8,31,13,202508011630,202508052330,9,Regular,3,400,1200,46.0,202.68,120.0,1328.68,0.0,Cancelled,Success,Web,
10438,336,8,45,7,202503252300,202504151100,6,Regular,4,400,1600,58.0,271.44,150.0,1779.44,1779.44,Confirmed,Success,Web,
10439,452,14,4,6,202501221130,202501251830,7,Premium,6,650,3900,127.0,724.86,0.0,4751.86,4751.86,Confirmed,Success,iOS,FIRST100
10440,468,24,8,15,202505261230,202506012130,3,Regular,6,440,2640,89.2,491.26,0.0,3220.46,3220.46,Confirmed,Success,iOS,WELCOME50
10441,208,4,13,2,202406241130,202407222000,7,Regular,2,325,650,29.5,122.31,0.0,801.81,801.81,Confirmed,Success,iOS,
10442,133,23,21,19,202507232200,202507232230,9,Regular,2,475,950,38.5,177.93,0.0,1166.43,1166.43,Confirmed,Success,Web,
10443,25,23,10,2,202507271300,202507311900,2,Regular,4,475,1900,67.0,354.06,0.0,2321.06,0.0,Confirmed,Failed,iOS,
10444,7,3,20,2,202503161130,202504101130,3,Regular,5,255,1275,48.25,238.19,0.0,1561.44,0.0,Confirmed,Refunded,Android,
10445,8,4,42,4,202502081730,202502151000,7,Regular,2,260,520,25.6,98.21,0.0,643.81,643.81,Confirmed,Success,iOS,FIRST100
10446,196,7,48,2,202504111200,202505012000,2,Regular,2,285,570,27.1,107.48,0.0,704.58,704.58,Confirmed,Success,Android,
10447,319,20,50,18,202412112000,202501032000,4,Regular,1,340,340,20.2,64.84,0.0,425.04,425.04,Confirmed,Success,Web,WELCOME50
10448,249,20,5,9,202503201400,202503202130,4,Regular,6,340,2040,71.2,380.02,0.0,2491.22,2491.22,Confirmed,Success,Android,
10449,118,22,45,10,202506141130,202506201400,1,Regular,6,175,1050,41.5,196.47,0.0,1287.97,1287.97,Confirmed,Success,Android,
10450,229,12,27,16,202501211300,202501291500,4,Regular,2,220,440,23.2,83.38,0.0,546.58,546.58,Confirmed,Success,Android,
10451,87,11,36,13,202502182030,202502261630,3,Regular,3,310,930,37.9,157.48,93.0,1032.38,1032.38,Confirmed,Success,Web,MOVIE10
10452,399,4,16,13,202507012000,202507231300,1,Regular,3,260,780,33.4,132.37,78.0,867.77,867.77,Confirmed,Success,Web,
10453,485,7,54,2,202501101030,202502052200,4,Regular,1,285,285,18.55,49.51,28.5,324.56,324.56,Confirmed,Success,Web,FIRST100
10454,302,11,17,8,202411011700,202411041500,4,Regular,2,310,620,28.6,105.59,62.0,692.19,692.19,Confirmed,Success,Web,
10455,463,5,55,2,202502251100,202503091600,2,Premium,4,235,940,38.2,176.08,0.0,1154.28,0.0,Cancelled,Refunded,Android,
10456,190,7,35,3,202508081200,202508211600,3,Regular,4,250,1000,40.0,187.2,0.0,1227.2,0.0,Confirmed,Refunded,iOS,
10457,259,5,35,13,202507022230,202507041900,2,Regular,2,210,420,22.6,79.67,0.0,522.27,522.27,Confirmed,Success,Web,
10458,471,24,28,19,202508121600,202508132030,3,IMAX,4,795,3180,105.4,591.37,0.0,3876.77,0.0,Confirmed,Failed,iOS,
10459,113,23,2,1,202506231900,202506242030,9,Premium,6,615,3690,120.7,685.93,0.0,4496.63,4496.63,Confirmed,Success,iOS,MOVIE10
10460,94,11,44,17,202501201230,202502041230,3,Premium,1,365,365,20.95,62.9,36.5,412.35,412.35,Confirmed,Success,Android,WELCOME50
10461,445,19,18,5,202505291230,202506032000,5,Regular,3,230,690,30.7,129.73,0.0,850.43,850.43,Confirmed,Success,Web,
10462,97,3,60,12,202502212100,202503211230,7,Premium,1,335,335,20.05,63.91,0.0,418.96,0.0,Confirmed,Refunded,Web,
10463,112,25,56,9,202508011530,202508131330,5,Regular,1,380,380,21.4,72.25,0.0,473.65,473.65,Confirmed,Success,Web,
10464,424,16,36,10,202501301500,202502102300,1,Regular,2,230,460,23.8,87.08,0.0,570.88,570.88,Confirmed,Success,Web,
10465,13,12,48,7,202501292300,202502121200,2,Regular,4,200,800,34.0,150.12,0.0,984.12,984.12,Confirmed,Success,iOS,
10466,473,18,29,8,202411181600,202412012100,6,Premium,3,430,1290,48.7,217.75,129.0,1427.45,1427.45,Confirmed,Success,Web,
10467,144,17,52,10,202506262000,202507201000,4,Premium,5,395,1975,69.25,367.96,0.0,2412.21,2412.21,Confirmed,Success,iOS,
10468,175,20,23,19,202501091430,202501311800,1,Recliner,6,545,3270,108.1,608.06,0.0,3986.16,0.0,Confirmed,Refunded,Web,FIRST100
10469,70,16,16,10,202506292200,202507101530,2,Regular,2,255,510,25.3,87.17,51.0,571.47,0.0,Cancelled,Failed,Android,MOVIE10
10470,310,23,49,18,202407192030,202408181530,3,Recliner,4,665,2660,89.8,494.96,0.0,3244.76,3244.76,Confirmed,Success,Android,FIRST100
10471,116,20,13,12,202506011400,202506251800,3,Regular,4,340,1360,50.8,253.94,0.0,1664.74,1664.74,Confirmed,Success,Web,
10472,319,14,43,17,202412251330,202412262100,4,Recliner,3,800,2400,82.0,446.76,0.0,2928.76,0.0,Cancelled,Success,Web,
10473,234,25,58,12,202504081230,202505081000,8,Regular,5,380,1900,67.0,327.06,150.0,2144.06,2144.06,Confirmed,Success,Web,WEEKEND25
10474,79,22,59,9,202506101830,202507022230,5,Regular,5,200,1000,40.0,187.2,0.0,1227.2,0.0,Confirmed,Failed,Android,
10475,240,22,53,16,202503231530,202504101230,3,Regular,2,160,320,19.6,61.13,0.0,400.73,400.73,Confirmed,Success,Web,
10476,176,8,44,19,202503171500,202504061130,11,Regular,4,400,1600,58.0,298.44,0.0,1956.44,1956.44,Confirmed,Success,Web,
10477,111,4,16,19,202506171230,202507141430,8,Premium,5,370,1850,65.5,344.79,0.0,2260.29,0.0,Confirmed,Failed,Web,FIRST100
10478,316,4,27,4,202507071230,202507271830,4,Regular,6,325,1950,68.5,363.33,0.0,2381.83,2381.83,Confirmed,Success,Android,WEEKEND25
10479,373,10,21,8,202507101100,202507151830,1,Regular,2,205,410,22.3,77.81,0.0,510.11,510.11,Confirmed,Success,iOS,
10480,143,2,57,3,202506101100,202506151530,3,Regular,4,220,880,36.4,149.11,88.0,977.51,977.51,Confirmed,Success,iOS,MOVIE10
10481,156,3,2,5,202506021830,202507021000,2,Regular,6,255,1530,55.9,285.46,0.0,1871.36,1871.36,Confirmed,Success,iOS,
10482,371,4,35,18,202507151800,202507251200,11,Regular,4,260,1040,41.2,175.9,104.0,1153.1,1153.1,Confirmed,Success,Web,
10483,256,24,50,7,202409292100,202410152230,3,Regular,2,440,880,36.4,164.95,0.0,1081.35,1081.35,Confirmed,Success,Web,
10484,119,17,1,14,202503102300,202503141830,8,Regular,1,380,380,21.4,65.41,38.0,428.81,428.81,Confirmed,Success,Web,
10485,353,7,23,4,202507221200,202507272330,4,Recliner,5,365,1825,64.75,313.15,150.0,2052.9,2052.9,Confirmed,Success,Android,WELCOME50
10486,455,19,33,20,202507222130,202507252000,1,Regular,1,230,230,16.9,44.44,0.0,291.34,291.34,Confirmed,Success,Web,FESTIVE150
10487,439,18,8,6,202504091100,202504151530,8,Regular,6,295,1770,63.1,329.96,0.0,2163.06,2163.06,Confirmed,Success,Web,WEEKEND25
10488,258,12,32,3,202506252100,202507041000,2,Recliner,6,320,1920,67.6,330.77,150.0,2168.37,2168.37,Confirmed,Success,Web,
10489,418,3,36,15,202411271030,202412152030,6,Regular,6,320,1920,67.6,357.77,0.0,2345.37,2345.37,Confirmed,Success,Android,
10490,4,22,27,6,202410222100,202411102230,1,Premium,4,260,1040,41.2,194.62,0.0,1275.82,1275.82,Confirmed,Success,iOS,
10491,205,12,24,20,202504091400,202504222200,4,Premium,3,325,975,39.25,182.56,0.0,1196.81,0.0,Cancelled,Failed,Android,
10492,299,19,11,14,202407091400,202407241330,4,Premium,4,240,960,38.8,179.78,0.0,1178.58,0.0,Cancelled,Refunded,Web,
10493,126,7,49,14,202502081130,202502112100,2,Regular,3,285,855,35.65,160.32,0.0,1050.97,0.0,Cancelled,Refunded,iOS,
10494,289,25,8,9,202503231030,202504070930,8,Recliner,6,610,3660,119.8,653.36,150.0,4283.16,0.0,Cancelled,Refunded,Android,
10495,76,7,14,13,202506301500,202507090930,4,Regular,2,230,460,23.8,78.8,46.0,516.6,516.6,Confirmed,Success,iOS,FIRST100
10496,488,18,58,18,202505101100,202505101900,6,Premium,2,430,860,35.8,161.24,0.0,1057.04,1057.04,Confirmed,Success,Web,
10497,498,18,10,4,202507272300,202507302330,5,Regular,4,265,1060,41.8,198.32,0.0,1300.12,1300.12,Confirmed,Success,Web,
10498,374,18,13,14,202505282230,202506211530,3,Regular,4,295,1180,45.4,220.57,0.0,1445.97,0.0,Cancelled,Failed,Web,WELCOME50
10499,394,25,60,5,202502161630,202503031030,1,Regular,5,380,1900,67.0,354.06,0.0,2321.06,2321.06,Confirmed,Success,Web,FIRST100
10500,226,6,10,1,202507071930,202507241400,2,Regular,5,410,2050,71.5,381.87,0.0,2503.37,2503.37,Confirmed,Success,Web,
10501,21,23,55,3,202403242330,202404201130,1,Regular,6,380,2280,78.4,397.51,150.0,2605.91,0.0,Cancelled,Refunded,Web,
10502,183,5,39,13,202503301230,202504052030,9,Premium,5,270,1350,50.5,252.09,0.0,1652.59,0.0,Confirmed,Failed,Android,
10503,377,2,39,15,202412041800,202412241800,7,Regular,1,250,250,17.5,48.15,0.0,315.65,315.65,Confirmed,Success,Web,
10504,247,23,52,13,202502202300,202503121630,1,Regular,6,415,2490,84.7,463.45,0.0,3038.15,3038.15,Confirmed,Success,iOS,WEEKEND25
10505,6,8,3,10,202506281200,202507191330,9,Regular,2,400,800,34.0,150.12,0.0,984.12,984.12,Confirmed,Success,iOS,
10506,193,6,25,8,202501012000,202501290930,9,Premium,1,485,485,24.55,91.72,0.0,601.27,601.27,Confirmed,Success,iOS,FIRST100
10507,107,14,41,14,202503111500,202503171500,2,Regular,3,440,1320,49.6,246.53,0.0,1616.13,1616.13,Confirmed,Success,iOS,
10508,376,13,26,4,202503291930,202503302100,7,Recliner,6,390,2340,80.2,435.64,0.0,2855.84,0.0,Confirmed,Failed,Web,
10509,430,9,6,11,202504081800,202504091430,9,Premium,2,290,580,27.4,98.89,58.0,648.29,648.29,Confirmed,Success,Android,
10510,183,13,20,10,202503291230,202504131630,4,Recliner,4,340,1360,50.8,253.94,0.0,1664.74,1664.74,Confirmed,Success,Web,
10511,415,16,40,4,202412171730,202412292130,3,Premium,2,375,750,32.5,140.85,0.0,923.35,923.35,Confirmed,Success,Web,
10512,373,13,59,6,202506162330,202506171230,3,Regular,1,195,195,15.85,37.95,0.0,248.8,248.8,Confirmed,Success,Web,MOVIE10
10513,234,9,52,2,202504261600,202505212130,9,Regular,5,250,1250,47.5,233.55,0.0,1531.05,1531.05,Confirmed,Success,Android,
10514,194,3,42,16,202412222330,202412280900,6,Regular,3,255,765,32.95,143.63,0.0,941.58,941.58,Confirmed,Success,Android,
10515,336,1,35,2,202506302330,202507141530,2,IMAX,5,300,1500,55.0,279.9,0.0,1834.9,1834.9,Confirmed,Success,iOS,
10516,127,4,35,14,202507301130,202508052130,6,Regular,3,325,975,39.25,182.56,0.0,1196.81,1196.81,Confirmed,Success,Android,
10517,277,19,35,1,202505312100,202506241130,1,Regular,2,185,370,21.1,70.4,0.0,461.5,461.5,Confirmed,Success,Android,WEEKEND25
10518,355,14,11,11,202506291930,202507131930,2,Regular,5,500,2500,85.0,465.3,0.0,3050.3,3050.3,Confirmed,Success,Web,
10519,320,12,54,18,202501310900,202502051930,1,Regular,6,250,1500,55.0,279.9,0.0,1834.9,1834.9,Confirmed,Success,Web,WEEKEND25
10520,495,9,9,3,202507131300,202507171130,2,Regular,6,200,1200,46.0,224.28,0.0,1470.28,0.0,Cancelled,Refunded,iOS,
10521,170,3,52,15,202410211600,202411051900,7,Regular,4,320,1280,48.4,239.11,0.0,1567.51,1567.51,Confirmed,Success,Android,
10522,3,13,6,19,202412231530,202501041900,5,Regular,4,240,960,38.8,162.5,96.0,1065.3,1065.3,Confirmed,Success,Web,MOVIE10
10523,393,13,16,8,202507061830,202507101030,4,Regular,4,195,780,33.4,146.41,0.0,959.81,0.0,Confirmed,Refunded,iOS,WELCOME50
10524,255,10,52,14,202505170930,202506041500,3,Recliner,5,290,1450,53.5,270.63,0.0,1774.13,1774.13,Confirmed,Success,Web,
10525,25,16,35,11,202507162330,202507221800,1,Regular,6,290,1740,62.2,297.4,150.0,1949.6,1949.6,Confirmed,Success,Web,
10526,273,6,48,11,202410292330,202411131300,2,Premium,6,485,2910,97.3,541.31,0.0,3548.61,3548.61,Confirmed,Success,Android,
10527,347,8,29,9,202410111230,202410151830,1,IMAX,2,895,1790,63.7,333.67,0.0,2187.37,2187.37,Confirmed,Success,Web,
10528,136,14,46,2,202506271430,202507171630,5,Regular,6,440,2640,89.2,491.26,0.0,3220.46,3220.46,Confirmed,Success,iOS,
10529,108,14,28,11,202508122300,202508172230,4,Regular,3,500,1500,55.0,252.9,150.0,1657.9,1657.9,Confirmed,Success,Web,WEEKEND25
10530,324,19,12,5,202506222030,202506261800,3,Regular,2,230,460,23.8,87.08,0.0,570.88,570.88,Confirmed,Success,Android,
10531,181,20,16,16,202507021130,202507301830,5,Regular,6,340,2040,71.2,380.02,0.0,2491.22,2491.22,Confirmed,Success,Web,WEEKEND25
10532,96,5,36,7,202501281730,202502261430,1,Regular,5,185,925,37.75,173.29,0.0,1136.04,1136.04,Confirmed,Success,Web,
10533,13,17,46,3,202505192030,202506071600,3,Recliner,5,535,2675,90.25,497.75,0.0,3263.0,3263.0,Confirmed,Success,Web,
10534,182,24,39,12,202408181430,202408211700,2,Recliner,6,625,3750,122.5,670.05,150.0,4392.55,4392.55,Confirmed,Success,Android,
10535,128,10,3,20,202406020900,202406082130,3,Regular,1,205,205,16.15,36.12,20.5,236.77,0.0,Cancelled,Refunded,Web,WELCOME50
10536,130,22,52,18,202412272130,202501061930,1,Regular,1,200,200,16.0,38.88,0.0,254.88,254.88,Confirmed,Success,Web,
10537,140,25,29,18,202501280930,202502191800,6,Regular,4,480,1920,67.6,357.77,0.0,2345.37,0.0,Confirmed,Refunded,Web,MOVIE10
10538,226,12,16,19,202506231530,202507171830,2,Recliner,4,400,1600,58.0,298.44,0.0,1956.44,1956.44,Confirmed,Success,Web,
10539,3,3,23,14,202506051700,202506062300,7,Regular,6,255,1530,55.9,258.46,150.0,1694.36,1694.36,Confirmed,Success,iOS,
10540,140,20,2,11,202506072130,202506111630,5,Regular,6,300,1800,64.0,335.52,0.0,2199.52,2199.52,Confirmed,Success,Android,WEEKEND25
10541,376,11,25,9,202501100900,202501181630,3,Regular,4,310,1240,47.2,231.7,0.0,1518.9,0.0,Confirmed,Refunded,Web,
10542,13,4,31,5,202506141030,202506261430,7,IMAX,6,515,3090,102.7,574.69,0.0,3767.39,3767.39,Confirmed,Success,Android,WELCOME50
10543,243,14,47,20,202506110930,202506221330,7,Regular,4,400,1600,58.0,298.44,0.0,1956.44,1956.44,Confirmed,Success,Android,
10544,40,4,31,4,202507241530,202507261600,8,Regular,1,285,285,18.55,54.64,0.0,358.19,358.19,Confirmed,Success,Web,
10545,401,1,1,11,202504171300,202504211000,10,Regular,3,150,450,23.5,77.13,45.0,505.63,505.63,Confirmed,Success,iOS,
10546,464,16,3,9,202404071430,202404122100,1,Regular,6,290,1740,62.2,324.4,0.0,2126.6,2126.6,Confirmed,Success,Web,WELCOME50
10547,213,15,34,2,202402272030,202403082100,1,Regular,6,470,2820,94.6,497.63,150.0,3262.23,0.0,Confirmed,Failed,Web,MOVIE10
10548,221,18,46,14,202409182300,202409281330,5,Recliner,3,425,1275,48.25,238.19,0.0,1561.44,1561.44,Confirmed,Success,Android,MOVIE10
10549,80,12,9,9,202507111130,202507171900,4,Regular,1,250,250,17.5,48.15,0.0,315.65,315.65,Confirmed,Success,Android,FESTIVE150
10550,337,13,22,14,202411061400,202411262030,1,Regular,2,240,480,24.4,90.79,0.0,595.19,0.0,Confirmed,Failed,Web,
10551,85,18,44,15,202502152230,202502212300,6,Regular,3,265,795,33.85,149.19,0.0,978.04,0.0,Cancelled,Refunded,Web,
10552,205,7,14,10,202503061930,202503071000,2,Premium,5,295,1475,54.25,275.26,0.0,1804.51,1804.51,Confirmed,Success,Web,
10553,465,4,59,5,202506041700,202506221800,10,Regular,2,325,650,29.5,110.61,65.0,725.11,0.0,Cancelled,Refunded,Web,
10554,353,22,48,7,202501201830,202501251700,4,Recliner,3,285,855,35.65,160.32,0.0,1050.97,0.0,Confirmed,Failed,Android,
10555,311,8,36,6,202504272200,202505241800,7,Regular,1,500,500,25.0,85.5,50.0,560.5,560.5,Confirmed,Success,Web,
10556,206,11,7,2,202408161430,202409041730,1,Premium,4,400,1600,58.0,298.44,0.0,1956.44,1956.44,Confirmed,Success,Web,
10557,248,1,35,12,202507131130,202507141700,8,Regular,5,165,825,34.75,139.91,82.5,917.16,917.16,Confirmed,Success,iOS,
10558,304,3,9,18,202504022000,202504041430,7,Regular,1,280,280,18.4,48.67,28.0,319.07,0.0,Confirmed,Failed,Android,
10559,306,4,39,6,202501041700,202501072000,9,Regular,5,325,1625,58.75,303.07,0.0,1986.82,1986.82,Confirmed,Success,iOS,
10560,385,23,54,7,202506182100,202507051230,8,Regular,3,380,1140,44.2,213.16,0.0,1397.36,1397.36,Confirmed,Success,iOS,
10561,146,19,7,5,202408151800,202409071830,3,Regular,1,230,230,16.9,44.44,0.0,291.34,291.34,Confirmed,Success,Web,
10562,485,3,29,17,202503101830,202503251500,5,Regular,1,280,280,18.4,53.71,0.0,352.11,352.11,Confirmed,Success,iOS,
10563,434,19,6,17,202501111800,202501112000,3,Regular,4,230,920,37.6,155.81,92.0,1021.41,1021.41,Confirmed,Success,Web,
10564,293,1,24,11,202412081400,202501061800,7,Premium,1,245,245,17.35,47.22,0.0,309.57,0.0,Confirmed,Failed,Android,MOVIE10
10565,284,18,54,2,202507191400,202507260930,9,Recliner,6,425,2550,86.5,474.57,0.0,3111.07,0.0,Confirmed,Failed,Web,
10566,38,22,57,2,202507291300,202508012130,6,Premium,3,260,780,33.4,146.41,0.0,959.81,959.81,Confirmed,Success,Android,
10567,365,9,1,5,202502221430,202503231200,4,Regular,1,200,200,16.0,35.28,20.0,231.28,231.28,Confirmed,Success,Android,MOVIE10
10568,405,25,46,9,202412230930,202501191800,8,Regular,1,480,480,24.4,90.79,0.0,595.19,595.19,Confirmed,Success,Web,FESTIVE150
10569,97,24,27,19,202505082130,202506021030,2,Premium,5,460,2300,79.0,401.22,150.0,2630.22,2630.22,Confirmed,Success,iOS,
10570,382,1,15,3,202507111600,202508100900,7,Regular,5,150,750,32.5,127.35,75.0,834.85,834.85,Confirmed,Success,Web,MOVIE10
10571,176,20,42,7,202410151630,202410252030,7,Recliner,2,545,1090,42.7,203.89,0.0,1336.59,1336.59,Confirmed,Success,Web,
10572,162,3,46,19,202411241300,202412071830,3,Regular,5,320,1600,58.0,298.44,0.0,1956.44,1956.44,Confirmed,Success,Android,
10573,120,6,55,2,202404281200,202405080930,4,Regular,1,370,370,21.1,63.74,37.0,417.84,417.84,Confirmed,Success,iOS,
10574,401,23,13,2,202410241930,202411032130,3,Regular,5,475,2375,81.25,415.12,150.0,2721.37,2721.37,Confirmed,Success,Web,
10575,408,24,50,2,202411191500,202411282200,2,Regular,5,440,2200,76.0,409.68,0.0,2685.68,0.0,Confirmed,Refunded,Android,FESTIVE150
10576,106,6,22,7,202408011130,202408031600,3,Recliner,5,655,3275,108.25,608.99,0.0,3992.24,3992.24,Confirmed,Success,Web,FIRST100
10577,491,2,51,10,202507182200,202508072130,7,Regular,3,250,750,32.5,140.85,0.0,923.35,923.35,Confirmed,Success,Web,MOVIE10
10578,239,11,47,19,202505271600,202506201730,4,Regular,6,310,1860,65.8,346.64,0.0,2272.44,0.0,Cancelled,Refunded,Web,MOVIE10
10579,182,2,17,17,202502182000,202503172200,5,Premium,5,330,1650,59.5,280.71,150.0,1840.21,0.0,Cancelled,Success,Web,
10580,345,22,7,8,202410152100,202410160900,2,Regular,5,160,800,34.0,150.12,0.0,984.12,984.12,Confirmed,Success,Web,
10581,115,6,41,9,202505052100,202505062000,8,Regular,6,465,2790,93.7,519.07,0.0,3402.77,0.0,Confirmed,Failed,Web,
10582,68,24,4,19,202405281830,202406101030,2,Regular,3,355,1065,41.95,199.25,0.0,1306.2,0.0,Confirmed,Failed,Web,WELCOME50
10583,50,21,9,7,202412231000,202412261630,4,Regular,1,300,300,19.0,57.42,0.0,376.42,376.42,Confirmed,Success,Web,FIRST100
10584,312,22,18,16,202406300930,202407221800,7,Recliner,1,320,320,19.6,61.13,0.0,400.73,400.73,Confirmed,Success,Android,
10585,42,5,32,3,202505231030,202506212200,4,Regular,3,210,630,28.9,118.6,0.0,777.5,777.5,Confirmed,Success,iOS,
10586,191,8,11,11,202502101530,202502122100,8,Recliner,5,795,3975,129.25,738.76,0.0,4843.01,0.0,Confirmed,Refunded,Web,
10587,340,11,23,20,202501041230,202501082200,4,Regular,6,350,2100,73.0,364.14,150.0,2387.14,0.0,Cancelled,Refunded,Android,MOVIE10
10588,240,20,17,17,202502032200,202502092330,7,Premium,5,355,1775,63.25,330.88,0.0,2169.13,2169.13,Confirmed,Success,Web,MOVIE10
10589,145,1,24,3,202506131130,202506262000,6,Premium,5,245,1225,46.75,228.91,0.0,1500.66,1500.66,Confirmed,Success,Web,
10590,463,4,4,9,202507251530,202507311930,6,Premium,4,420,1680,60.4,313.27,0.0,2053.67,2053.67,Confirmed,Success,iOS,WELCOME50
10591,365,5,37,19,202412292100,202412310930,8,Regular,6,165,990,39.7,167.53,99.0,1098.23,1098.23,Confirmed,Success,Android,
10592,106,6,35,17,202506272200,202507142200,1,Regular,1,465,465,23.95,88.01,0.0,576.96,576.96,Confirmed,Success,Web,
10593,486,3,10,11,202507101900,202508081130,2,Regular,2,255,510,25.3,96.35,0.0,631.65,631.65,Confirmed,Success,Web,MOVIE10
10594,54,4,34,3,202503171830,202504081830,9,IMAX,1,585,585,27.55,99.73,58.5,653.78,653.78,Confirmed,Success,Web,
10595,414,9,52,16,202411111930,202412092100,6,Regular,3,250,750,32.5,127.35,75.0,834.85,834.85,Confirmed,Success,Web,MOVIE10
10596,116,9,46,12,202501141000,202501261000,4,Premium,6,265,1590,57.7,296.59,0.0,1944.29,1944.29,Confirmed,Success,Web,WELCOME50
10597,297,21,46,4,202507091630,202507161730,10,Regular,1,300,300,19.0,57.42,0.0,376.42,376.42,Confirmed,Success,iOS,
